SMILES,Solubility
COC1=CC=CC=C1N1C(C)=C(C(C)=O)C2=C1C=CC(O)=C2,Soluble
CC(C)C(=O)NC1=CC=C(C=C1)C1=NC2=C(N1)C=CC=C2,Soluble
NC1=C(SC2=C1C(=CC(=N2)C1CC1)C1=CC=CC=C1)C#N,Soluble
COC(=O)C1=CC=C(C(=O)OC)C(NC(=O)CSC2=NC3=C(S2)C=CC=C3)=C1,Soluble
CC(N(C(=O)C12CC3(C)CC(C)(CC(C)(C3)C1)C2)C1=CC=CC=N1)C1=CC=CO1,Soluble
CC1=NC(SCCO)=C2C3=C(CCC3)SC2=N1,Soluble
COC(=O)C1=NN2C(C=C(NC2=N1)C1=CC=CC=C1)C1=CC=C(OC)C=C1,Soluble
O=C(NC1=NC=CS1)C1=CC(=NC2=C1C=CC=C2)C1=CC=CS1,Soluble
CCCC(=O)NC1=NC=C(CC2=CC=C(Cl)C(Cl)=C2)S1,Soluble
CC1=CC=C(NC(=O)C(F)C(F)(F)F)C=C1,Soluble
FC(F)(F)C(=O)NC1=NC=C(CC2=CC=CC(Cl)=C2Cl)S1,Soluble
Br.O=C1NC2=CC=CC=C2C1=CC1=C(N=C(S1)N1CCCCC1)C1=CC=CC=C1,Soluble
O=C(N1CCCCCC1)C1=CC2=C(S1)C1=C(S2)C=CC=C1,Soluble
Cl.Cl.CC1=NN2C(=NC3=C2C=CC=C3)N1CCN1CCOCC1,Soluble
COC(=O)C(C)(CC1=CC=CC=C1)CC1(C)CC(C)(OC1=O)C(=O)OC,Soluble
ClC1=CC=CC=C1C1=CC=C(O1)C=C(C(=O)N1CCOCC1)C1=CC=CC=C1,Soluble
O=C1N(C(SC1=CC1=CC=CN=C1)=C(C#N)C1=NN=C2CCCCCN12)C1=CC=CC=C1,Soluble
CN(CC1=CC=CC=C1)C1=CC2=CC(CCC2CC1)=C(C#N)C#N,Soluble
Cl.COC1=CC=C(C=C1)C(=O)CCN1CCC2=CC(OC)=C(OC)C=C2C1,Soluble
CSC1=C(C#N)C(CC(=O)N1)C1=CSC=C1,Soluble
Cl.Cl.CC(C)(C)C1=CC=CC=C1OCC(O)CN1CCN(CC1)C1=CC=CC=N1,Soluble
O=C1CC2=CC=CC=C2C(=O)N1C1=CC=CC=C1,Soluble
COC1=CC(C)=NN1C1=CC=C(Cl)C=C1,Soluble
CC1CN(CC(C)O1)C(=O)COC1=CC=C2C=CC=CC2=C1,Soluble
[O-][N+](=O)C1=CC=C(C=C1)C1C2=C(CCCC2=O)NC2=C1C(=O)CCC2,Soluble
CCCCCCN1CC(=O)C(=C1N)C1=NC2=C(N1)C=CC=C2,Soluble
NC1=C(C(=O)CN1)C1=NC2=C(N1)C=CC=C2,Soluble
CCOC1=CC=C(C=C1)C1=NNC=C1C1=CSC(=N1)C1=CC=CC=C1,Soluble
CC1=NC(=CS1)C1=C(OC2=C(C=CC3=C2OCCO3)C1=O)C(F)(F)F,Insoluble
CC1=C(C(=O)C2=C(O1)C1=C(OCCO1)C=C2)C1=CC=CC=C1,Soluble
CC1=NC(=CS1)C1=COC2=C(C(O)=CC(C)=C2)C1=O,Insoluble
COC(=O)C1=CC2=C(C=CC=C2)N=C1C1=CC=C(F)C=C1,Soluble
ClC1=CC=C(C(=O)NC2=NC(=CS2)C2=CC3=C(OC2=O)C=CC=C3)C(Cl)=C1,Soluble
COC1=CC=C(C=C1OC)N1C(N)=C(C#N)C2=NC3=C(C=CC=C3)N=C12,Soluble
COC(=O)C1=NNC(NC(=O)C2=CC=C(Cl)C=C2)=N1,Soluble
NC1=C(C#N)C2=NC3=C(C=CC=C3)N=C2N1C1=CC=C(F)C=C1,Soluble
NC1=C(C#N)C2=NC3=C(C=CC=C3)N=C2N1C1=CC=CC(Cl)=C1,Soluble
CCCCOC(=O)C1=C(N)N(CC=C)C2=NC3=C(C=CC=C3)N=C12,Soluble
CC1=NN(C(=O)C1=CC1=CN(CCC#N)N=C1C1=CC=C(Cl)C=C1)C1=CC=CC=C1,Soluble
CCN(CC)C1=CC2=CC(CCC2CC1)=C(C#N)C#N,Soluble
CCOC=CC(O)(CNC(=O)C1=CC=CN=C1)C(F)(F)F,Soluble
COC1=CC=C(C=C1OC)C(=O)CSC1=NC(C)=CC(C)=N1,Soluble
CC1(C)CC(=O)C(=CC2=CN(CCC#N)N=C2C2=CC=C(C=C2)C2=CC=CC=C2)C(=O)C1,Soluble
FC(F)(F)C1=CC=C(N2C=CN=C2)C(NC(=O)C2=CC=C(Cl)C=C2)=C1,Soluble
OC(C1=CN=C(NC(=O)C2=CC=CC=C2Cl)S1)(C(F)(F)F)C(F)(F)F,Soluble
CC1CC(=O)NN=C1C1=CC=C(N(C)C)C(=C1)[N+]([O-])=O,Soluble
OC1=CC=C(C=C2SC(=NC2=O)N2CCN(CC2)C2=CC=CC=C2)C=C1,Soluble
CN1CCC2(CC1)OC1=CC=CC=C1C1CC(=NN21)C1=CC=CS1,Soluble
NC1=N(=O)ON=C1C1=CC=CC=C1,Soluble
O=C1NC2=CC=CC=C2C11OCCO1,Soluble
OC1=CC=C(CC2NC(=S)N(CC3=CC=CC=C3)C2=O)C=C1,Soluble
CC1=NN(C(N)=C1)C1=CC(=CC=C1Cl)C(F)(F)F,Soluble
COC1=CC=CC=C1NC(=O)C1CCC(C)(C(O)=O)C1(C)C,Soluble
CCC(C)C(NC(=O)C1=CC=CC=C1)C1=NC2=C(N1)C=CC=C2,Soluble
CCOC(=O)C1=C(C)NC2=C(C1C1=CC=CC=C1)C(=O)OC2,Soluble
ClC1=CC=C(C=C1)C(=O)NC(CC1=CNC2=C1C=CC=C2)C1=NN=C2CCCN12,Soluble
O=C1N2C(SC3=C2C=CC=C3)=C(C#N)C2=C1C=CC=C2,Insoluble
O=C1C2=C(N=CC=C2)N2C(NC3=C2C=CC=C3)=C1C#N,Soluble
CC1(C)CC(=O)C2=C(C1)N=C1SCCC(=O)N1C2C1=CC=C(Cl)C=C1,Soluble
CN(C)S(=O)(=O)C1=CC=CC(NC(=O)COC2=CC=C3OC4=C(CCCC4)C3=C2)=C1,Soluble
COC1=CC=C(C=C2SC(=NC2=O)N2CCCCCC2)C=C1,Soluble
FC1=CC=CC(F)=C1C(=O)N(CC1=CC=CC=C1)CC1=CC=CC=C1,Soluble
O=C(CSC1=NC2=C(CCCC2)C(C2=CC=CN=C2)=C1C#N)C1=CC=CC=C1,Soluble
CC1=C(C=C(C#N)C2=NC3=C(S2)C=CC=C3)N2C=CSC2=N1,Soluble
[O-][N+](=O)C1=CC=C(C=C1)N1N=CC2=C1C(CC2)=CC1=CC=CC=C1,Soluble
COC1=CC=C(C=C1OC)C1=NN2C(C1)C1=CC=CC=C1OC21CCN(C)CC1,Soluble
CC1=C(N2C=CC=CC2=C1)C(=O)C1=CC=C(Br)C=C1,Soluble
C=CCN1C(=O)C(=O)C2=CC=CC=C12,Soluble
S=C1N(CN2CCCCC2)C2=C(C=CC=C2)N1CN1CCCCC1,Soluble
CC1(C)CC(O)=C(C(C2=CC=CC=C2)C2=C(O)CC(C)(C)CC2=O)C(=O)C1,Soluble
Br.CC1=NN2C=C(N=C2S1)C1=CC=CC=C1,Soluble
CC1(C)CC(=O)C2=C(C1)OC1=C(C2C2=CC=CC=C2)C(=O)CC(C)(C)C1,Soluble
CC1(C)CC(O)=C(C(C2=CC=C(Br)C=C2)C2=C(O)CC(C)(C)CC2=O)C(=O)C1,Soluble
O=C(C1=CC=CC=C1)C1=NC2=C(C=CC=C2)N=C1C1=CC=CC=C1,Soluble
COC1=CC=C(C=C1)C(C1=C(O)CC(C)(C)CC1=O)C1=C(O)CC(C)(C)CC1=O,Soluble
COC1=CC(=CC(OC)=C1OC)C1C(C#N)=C(C)NC(C)=C1C#N,Soluble
OC1(CC=NN1C(=O)C12CC3CC(CC(C3)C1)C2)C(F)(F)F,Soluble
CC(C)CC1NC(=S)N(CC2=CC=CC=C2)C1=O,Soluble
O=C(COCC(=O)NCC1=CC=CC=C1)NCC1=CC=CC=C1,Soluble
ClC1=CC2=C(SN=C2C=C1)C(=O)NC1=CC=C(C=C1)S(=O)(=O)N1CCCCC1,Soluble
CCOC(=O)C(=O)C1=C(N2CCOCC2)C(CC1)=CC1=CC=C(Br)C=C1,Soluble
ClC1=CC=C(NC(=O)C2=C(N3CCOCC3)C(CC2)=CC2=CC=CC=C2)C=C1,Insoluble
FC1=CC=C(C=C(C(=O)C2=CC=CC=C2)C2=NC3=C(S2)C=CC=C3)C=C1,Soluble
CC1=NN(C(N)=C1)C1=NC(C)=NC2=C1C1=C(CCCC1)S2,Soluble
O=C1N=C2N(CC3=CC=CC=C23)C2=C1SC1=C2C=CC=C1,Soluble
CCOC(=O)C1=CC(=C(N)O1)C(O)(C(F)(F)F)C(F)(F)F,Soluble
CC1=NN(C=C1C=C1N=C(OC1=O)C1=CC=C(F)C=C1)C1=CC=CC=C1,Soluble
FC(F)SC1=NC2=C(N1)C=CC=C2,Soluble
COC1=CC=C(C2=C(C3=CC4=C(O3)C=CC=C4)C(=NO2)C(F)(F)F)C(O)=C1,Soluble
FC(F)SC1=CC=C(NC2=CC=CC=C2C(=O)NCC2=CC=CN=C2)C=C1,Soluble
Cl.CCN(C1=NS(=O)(=O)C2=CC=CC=C12)C1=CC=CC=C1,Soluble
CCOC1=CC=C2N=C(NC3=NC(C)=C(C)C(=O)N3)N=C(C)C2=C1,Soluble
ClC1=C(OC2=C(C=CC=C2)C1=O)C(=O)C(C#N)C1=CC=CC=N1,Soluble
COC1=CC=C(C2=C(C(C)=NO2)C2=CN(N=C2)C2=CC=CC=C2)C(O)=C1,Soluble
O=C1N2CCCC(=O)C(C#N)=C2NC2=CC=CC=C12,Soluble
COC1=CC=C(C=C1)C1=CN2C(SC3=C2C=CC=C3)=N1,Soluble
COC1=CC=C(C=C1OC)C1=NC(=CC2=C(N3CCCC3)N(N=C2C)C2=CC=CC=C2)C(=O)O1,Soluble
ClC1=CC=C(OCC2=NC3=C(N2)C=C(C=C3)S(=O)(=O)N2CCOCC2)C(Cl)=C1,Soluble
COC1=CC(CC2=NC3=C(N2)C=C(C=C3)S(=O)(=O)N2CCOCC2)=CC(OC)=C1OC,Soluble
CC1=NN(C2=C1C(=CC(=N2)C1=CC=CN=C1)C(F)(F)F)C1=NC(C)=CC(C)=N1,Soluble
BrC1=CC=CC(=C1)C(=O)OCC1=NC2=C(S1)C=CC=C2,Soluble
ClC1=CC=C(NC(=O)C2CC2)C(=C1)C(=O)C1=CC=CC=C1,Soluble
CCN(C1=NS(=O)(=O)C2=CC=CC=C12)C1=CC=CC=C1,Soluble
O=C1NC(C2=CC=NC=C2)C(C2=CC=C3C=CC=CC3=N2)=C(N1)C1=CC=CC=C1,Soluble
CC1(C)CC(=O)C2=C(C1)N=C1SCCC(=O)N1C2C1=CC=CC(=C1)[N+]([O-])=O,Soluble
O=C1N(CNC2=NC=CC=N2)C2=CC=CC3=C2C1=CC=C3,Soluble
FC1=CC=C(C=C1)C1=CC=C(O1)C=CC(=O)N1CCCC1,Soluble
OC1=CC=C(C=C1)C1SCC(=O)N1CCCN1CCOCC1,Soluble
CCOC(=O)C(=O)C1=C(N2CCOCC2)C(CC1)=CC1=CC=C(Cl)C=C1Cl,Soluble
O=C1N2CC3=CC=CC=C3C2=NC2=C1OC1=C2C=CC=C1,Insoluble
O=C1N=C2N(CC3=CC=CC=C23)C2=C1OC1=C2C=CC=C1,Soluble
CCOC(=O)C(=O)C1=CN(CC2=CC=CC=C2)C=C(C1)C#N,Soluble
CC(=O)C1=C(N=C(N)S1)C1=CC=CC=C1,Soluble
CC1=CC(OCC(=O)C(C)(C)C)=C2C3=C(CCC3)C(=O)OC2=C1,Soluble
CCN(CC)C(=O)C12CC3CC(CC(Br)(C3)C1)C2,Soluble
OC(=O)CC1N(CCC2=CC=CC=C12)S(=O)(=O)C1=CC=CC=C1,Soluble
COC(=O)C(C)OC1=CC=C2C(OC(=O)C3=C2C=CC=C3)=C1C,Soluble
FC(F)(F)C1=CC=CC(=C1)N1C(=O)CC2=CC=CC=C2C1=O,Soluble
COC1=CC=C(C=C1)C1=NN(C(C1)C1=CC=CC=C1)C(=O)C1=CC=C(Cl)C(=C1)[N+]([O-])=O,Soluble
COC1=CC=C(C=C1)C1SCC(=O)N1CC1=CN2C=CC=CC2=N1,Soluble
CC1=C(C(N2N=CN=C2N1)C1=CC=CN=C1)C(=O)NC1=CC=CC=C1,Soluble
CC1=CC=C(C)N1C1=CC(=CC=C1N1CCOCC1)C(F)(F)F,Soluble
CC(C)[C@H](N1C(=O)C2=CC=CC=C2C1=O)C(=O)N1CCN(CC2=CC=CC=C2)CC1,Soluble
C1CCN(CC1)C1=NC=NC2=C1C(=CS2)C1=CC=CC=C1,Insoluble
CCS(=O)(=O)C1=CC=C(O)C(NC(=O)NC2=CC=CC=C2)=C1,Soluble
CC1=CC=C(NC(=O)CSC2=NN=C(C)C(=O)N2)C=C1,Soluble
CN(CC1=CC=CC=C1)C(=O)NC(C)(C)C1=CC=CC(=C1)C(C)=C,Soluble
COC1=CC(C=CC2=NC(=O)C3=C(O2)C=CC=C3)=CC=C1O,Soluble
CC1(C)CC(CC(C)(C)N1)NC(=O)C1=C(Cl)C2=C(S1)C=C(Cl)C=C2,Soluble
CN(C)S(=O)(=O)C1=CC=CC(=C1)C(=O)NC(C)(C)CC(C)(C)C,Soluble
CCN(CC)S(=O)(=O)C1=CC=CC(=C1)C(=O)NC1=CC(=CC=C1N1CCOCC1)C(F)(F)F,Soluble
C1CC2C3C=CC3C1CC2OC1=CC=CC=C1,Soluble
ClC1=CC=CC(NC(=O)N2CCN3C(=O)C4=CC=CC=C4C23C2=CC=CC=C2)=C1,Soluble
OCCCNC(=O)C1=CC=C(CSC2=NC3=C(C4=C(CCCC4)S3)C(=O)N2CC=C)C=C1,Soluble
CC1(C)CC(CC(C)(C)N1)NCC(O)COC(C1=CC=CC=C1)C1=CC=CC=C1,Soluble
CC1=NN(C(=O)C11CC(C)=C(C)CS1)C1=CC=CC(Cl)=C1,Soluble
COC1=CC=C(C=C1)C(=O)NC(C)C(N1CCOCC1)C1=CC=CC=C1,Soluble
CC(NC(=O)C1=CC=C(Cl)C=C1)C(N1CCOCC1)C1=CC=CC=C1,Soluble
CC(NC(=O)C1=CC=C(C=C1)C1=CC=CC=C1)C(N1CCOCC1)C1=CC=CC=C1,Soluble
CC1=CC=C2N=C(SC2=C1)N1SC2=C(C=CC=C2)C1=O,Soluble
O=C1N(SC2=C1C=CC=C2)C1=NC2=C(S1)C=CC=C2,Insoluble
CCN(CC)S(=O)(=O)C1=CC=CC(=C1)C1=NN2C=NC3=C(C4=C(CCCC4)S3)C2=N1,Insoluble
CCSC1=NC2=C(C=CC(=C2)[N+]([O-])=O)N1C1=CC=CC=C1OC,Soluble
C1CCCN(CC1)C1=NC2=CC=CC3=C2C1=CC=C3,Soluble
OC(COC(C(F)(F)F)C(F)(F)F)CN1CCN(CC1)C1=CC=CC(=C1)C(F)(F)F,Soluble
Cl.CC(C)CC(N1C(=O)C2=CC=CC=C2C1=O)C(=O)N1CCN(C)CC1,Soluble
O=C1C(CCCC1=CC1=CC=C2OCOC2=C1)=CC1=CC=C2OCOC2=C1,Soluble
COC1=CC=C(C=C1)N1C(=O)C2ON(C(C2C1=O)C1=CC=NC=C1)C1=CC=CC=C1,Soluble
CC(=O)C1=C(C)N(C2=C1C=C(O)C=C2)C1=CC=CC=C1Br,Soluble
COC1=CC=C(NCC2=C(O)C(Br)=CC3=C2C2=C(CCCC2)O3)C=C1,Soluble
OCCCNC1=NN=C(C2=CC=CC=C2)C2=C1C=CC=C2,Soluble
Cl.COC1=CC=C(OCC(=O)N2CCN(C)CC2)C=C1,Soluble
COC1=CC=C(C=CC(=O)NC2CCN(CC3=CC=CC=C3)CC2)C=C1OC,Soluble
CC(C)C1=CC=CC=C1NC(=O)COC1=CC=CC=C1F,Soluble
OCCCNC(=O)CCCSC1=NC2=C(C3=C(CCCC3)S2)C(=O)N1,Soluble
COC1=CC=C(C=C1O)C1C2=C(NC3=C1C(=O)N(C)C(=O)N3C)C1=CC=CC=C1C2=O,Soluble
CC1CC(C)CN(C1)C(=O)NC1=CC=C(Cl)C(Cl)=C1,Soluble
COC1=CC=C(C=C1)C1=CC(=NC(SCC(N)=O)=C1C#N)C1=CC=CC=C1,Soluble
Cl.CN(C)CCCNC(=O)COC1=CC=CC=C1F,Soluble
COC1=CC=C(C=C1)C1CC(=NN1)C1=CC=C(OC)C=C1O,Soluble
CCCCOC1=CC(C)=CC2=C1C1=C(CCC1)C(=O)O2,Soluble
COC1=CC=C(C=C1)C1=CC=C(O1)C=C1SC(=NC1=O)N1CCCCC1,Soluble
CC1=CC=CC=C1C=C1SC2=NC3=C(C=CC=C3)N2C1=O,Soluble
CC1=C(C)C2=C(S1)N=CN=C2OC1=CC=C(Cl)C=C1Cl,Soluble
CN1C(=O)N(CCOC2=CC=CC=C2C)C2=C1C=CC=C2,Soluble
COC1=CC=C(C=CC2=NC(=O)C3=C(O2)C=CC=C3)C=C1,Soluble
OC1=CC=C2C(OC=C(C3=NN=CN3C3=CC=CC=C3)C2=O)=C1,Soluble
OC1(CC(=O)C2=CC=CS2)C(=O)NC2=CC=CC=C12,Soluble
CCC1=CC2=C(OC=C(C2=O)C2=CC=C(F)C=C2)C(CN(C)C)=C1O,Insoluble
CC(CC1=CC=CC=C1)NC(=O)C1CCC(C)(C(O)=O)C1(C)C,Soluble
CN1C2=CC=CC=C2C(C)(C)C1=CC(=O)C(C#N)C1=NCCCCC1,Soluble
FC1=CC=C(C=C1F)C1=NN=C(N2CCCCC2)C2=C1C=CC=C2,Soluble
CC1CCN(CC1)C(=O)C1=CC=C(Br)C(=C1)S(=O)(=O)N1CCOCC1,Soluble
COC(=O)C1=C(C)OC2=C1C=C(OCC(=O)C1=CC=C(Br)C=C1)C=C2,Soluble
COCCOC(=O)C1=C(C)OC2=C1C=C(OCC(=O)C1=CC=CC=C1)C=C2,Soluble
CCOC(=O)C1=C(OC2=C1C=C(OCC(N)=O)C(Br)=C2)C1=CC=CC=C1,Soluble
OC1=CC=C2C=C(C3=NC4=C(S3)C=CC=C4)C(=O)OC2=C1CN1CCCCCC1,Soluble
CC1=NC2=NN=C(SCCO)N2C(C)=C1,Soluble
COC1=CC=C(C=C1)C(=O)CSC1=NC=CN1C,Soluble
COC1=CC=C(C=CC(=O)C2=CC=CN2)C=C1OC,Soluble
CN1CCN(CC1)C(=O)C1=CC(=NC2=C1C=CC=C2)C1=CC=C(Cl)C(Cl)=C1Cl,Soluble
ClC1=CC=C(C=C1)C1=NC=C(O1)C1=CC=CC=C1,Soluble
CC1=C(O)C=CC(C(=O)CC2=CC=CC=C2)=C1O,Soluble
COC(=O)C(O)=CC(=O)C1=CC=CO1,Soluble
FC(F)(F)C1=CC=CC(=C1)N1C(=O)CC(NC2=CC=C(C=C2)N2CCOCC2)C1=O,Soluble
CN(CC(O)COC1=CC=C(C=C1)S(=O)(=O)N1CCOCC1)C1CCCCC1,Soluble
CN1C2=C3C=CC=CC3=C(N2C2=C(C=CC=C2)C1=O)C(=O)C1CC1,Soluble
CN(C)S(=O)(=O)C1=CC=CC(=C1)C(=O)NC1=CC(C)=NN1C1=CC=CC=N1,Soluble
CN(C)C1=CC=C(C=C2C(=O)NC3=CC=CC=C23)C=C1,Soluble
ClC1=CC=C(OCC(=O)C(C#N)=C2NC3=CC=CC=C3S2)C=C1,Soluble
COC1=CC(OC)=C(C=C2C(C)=NN(C2=O)C2=CC=C(Cl)C=C2)C=C1OC,Soluble
CCOC1=CC=C(C=C2C(C)=NN(C2=O)C2=CC=C(Cl)C=C2)C=C1,Soluble
COC1=CC=C(C=CC(=O)N(C(=O)C=CC2=CC=C(OC)C(OC)=C2)C2=NC=CC(C)=N2)C=C1OC,Soluble
CC1=CC=C(NC(=O)C2=C(N=C(N)S2)C2=CC=CC=C2)C=C1C,Soluble
ClC1=CC=C(C=C1)C1=NN2C=NC3=C(C4=C(CCCC4)S3)C2=N1,Insoluble
CC1=NC2=C(C=CC=C2)N1CCOC1=CC=C(Br)C=C1,Soluble
CCN(C1CCCCC1)C(=O)COC1=CC=C(OC)C=C1,Soluble
CC1=CC=C(CC2=CN=C(NC(=O)C3=CC=CC=C3)S2)C=C1,Soluble
CC(=C)C1=CC=CC(=C1)C(C)(C)NC(=O)NC1=CC=C(C)C=C1C,Soluble
CC1=C(C)C2=C(S1)N=C(OC2=O)C=CC1=CC=CO1,Insoluble
COC1=CC=C(C=C1OC)C1CC(=NN1S(=O)(=O)C1=CC=CC=C1)C1=CC=C(Br)C=C1,Soluble
O=C(CN1CCOCC1)N(CC1=CC=CC=C1)C1=NC(=C(S1)C1=CC=CC=C1)C1=CC=CC=C1,Soluble
CC1=NN(C(NC(=O)CN2CCCC2)=C1)C1=NC(C)=CC(C)=N1,Soluble
Cl.CN(C)CCCNC(=O)C1=CC(=NC2=C1C=CC=C2)C1=CC=C(C=C1)C1=CC=CC=C1,Soluble
CCOC(=O)C1CCN(CC(=O)NC2=CC3=C(C=C2OC)C2=C(O3)C=CC=C2)CC1,Soluble
CCOC(=O)C1CCN(CC1)C(=O)NC(C)(C)C1=CC=CC(=C1)C(C)=C,Soluble
CCOC(=O)C1=C(C)N=C(NC(=O)C2=CC=CC(=C2)S(=O)(=O)N(C)C2=CC=CC=C2)S1,Soluble
ClC1=CC=CC=C1C1=NN=C(O1)C(=O)C1=CC=C(C=C1)C#N,Soluble
CC(=O)C1=C(O)N=C2C=CC=CN12,Soluble
CC1=CC=CC=C1C(=O)OCC(=O)N1CCC(CC2=CC=CC=C2)CC1,Soluble
O=C1OC2=C(C=CC=C2)C=C1C1=NN(C=C1C#N)C1=CC=CC=C1,Soluble
OCC1=CN(CCC#N)N=C1C1=CC=C(Br)C=C1,Soluble
FC(F)OC1=CC=C(Br)C(C=C2SC3=NC4=C(C=CC=C4)N3C2=O)=C1,Soluble
O=C(NC1=CC=C(OC2=CC=CC=C2)C=C1)C1=COC2=C(C=CC=C2)C1=O,Soluble
O=S(=O)(N1CCOCC1)C1=CC=C(C=C1)C1=CC=C(O1)C=C(C#N)C1=NC2=C(S1)C=CC=C2,Soluble
ClC1=CC=C2C(NC(=O)C2=CC2=CC=C(C=C2)N2CCOCC2)=C1,Soluble
CN1C2=CC=CC=C2C(C)(C)C1=CC(=O)CSC1=NC=CC(C)=N1,Soluble
CC1CCN(CC(=O)NC2=CC(C)=NN2C2=NC(C)=CC(C)=N2)CC1,Soluble
CC1CN(CC(=O)NC2=CC(C)=NN2C2=NC(C)=CC(C)=N2)CC(C)O1,Soluble
CCOC1=CC=C(C=C1)S(=O)(=O)N(C)C1=CC=C(OCC(=O)N2CCOCC2)C=C1,Soluble
Br.CC1=NN(CCC2=NC(=CS2)C2=CC=CC=C2)C2=C1C(=CC(=O)N2)C(F)(F)F,Soluble
CC1CCC2=C(C1)SC(N1CCCC1=O)=C2C#N,Soluble
COC(=O)C1=C(C)C(C(=O)OC)=C(NC(=O)CCS(=O)(=O)C2=CC=CC=C2)S1,Soluble
COC(=O)C1=CC=C(OC2=NC=NC3=C2C(=CS3)C2=CC=C(Cl)C=C2)C=C1,Soluble
CC(C)C1=CC=CC=C1NC(=O)CSC1=CC=CC=C1Cl,Soluble
CC1=CN=C(C=N1)C(=O)OCC(=O)NC1=CC(Cl)=CC(Cl)=C1,Soluble
CC1=CN=C(C=N1)C(=O)OCC(=O)NC1=CC=C(F)C=C1,Soluble
CC1=CN=C(C=N1)C(=O)OCC(=O)NC1=CC=C(I)C=C1,Soluble
CC1=CC(NC(=O)C2=CC=C(N3CCCC3)C(=C2)[N+]([O-])=O)=NO1,Soluble
O=C(CSC1=CC=C2C=CC=CC2=C1)NCCCN1CCCC1=O,Soluble
Cl.OC(COCC1=CC=CS1)CN1CCN(CC2=CC=C3OCOC3=C2)CC1,Soluble
CN(C1=CC=C(OCC(=O)N2CCOCC2)C=C1)S(=O)(=O)C1=CC=C(F)C=C1,Soluble
CC1=CC=C(C=C1)N1C(=O)NC(=O)C(=CC2=CC3=C(OCO3)C=C2Br)C1=O,Soluble
O=C(COC(=O)C1=CC=CO1)C1=CC2=C(O1)C=CC=C2,Soluble
CCC1=CC=C(NC(=O)COC(=O)C2=CN=C(C)C=N2)C=C1,Soluble
NC1=C(C(CN2CCOCC2)=NN1C1=CC=C(F)C=C1)C1=CC=CC=C1,Soluble
BrC1=CC=CC(=C1)C1=NC2=CC=CC=C2C1=O,Soluble
Cl.CCN(CC)CC(=O)NC1=NC(=CS1)C1=CC=CC=C1,Soluble
CC1=CC(C)=NC(NC2=NC(=CS2)C2=CC=C(Br)C=C2)=N1,Soluble
COC1=CC=C(C=C1)C1=NC(C#N)=C(NC(C)C)O1,Soluble
OC(COCC1=CC=CS1)CN1CCN(CC1)C1=CC=CC=C1Cl,Soluble
CC1=CN=C(NC(=O)CSC2=CC=CC=C2)S1,Soluble
NC(=O)COC1=CC=C(C=C1)C12CC3CC(CC(C3)C1)C2,Soluble
O=C(NC1=CC=CC=C1)N1CCN(CC=CC2=CC=CC=C2)CC1,Soluble
C=CCN(CC=C)C(=O)NC1=CC=CC=C1,Soluble
CC1=CC=C(C=C1)S(=O)(=O)N1C2=CC=CC=C2S(=O)C2=CC=CC=C12,Insoluble
O=C(NCC1=CC=CC2=C1C=CC=C2)NC1=CC=CC=C1,Soluble
[O-][N+](=O)C1=CC=CC=C1OC1=C(Cl)C=C(Cl)C=C1Cl,Soluble
CC1=CN=C(C=N1)C(=O)OCC(=O)N1CCCC2=CC=CC=C12,Soluble
COC1=CC=CC=C1CNC(=O)COC(=O)C1=CC=C(C)S1,Soluble
CCOC1=CC=CC=C1NC(=O)CSC1=CC=CC=C1Cl,Soluble
O=C(COC(=O)C1=CC=CO1)NC1=CC=CC=C1C#N,Soluble
COC1=CC(SC)=CC=C1C(=O)OCC(=O)N1CCC2=CC=CC=C12,Soluble
IC1=CC=C(NC(=O)COC(=O)C2=CC(=O)C3=C(O2)C=CC=C3)C=C1,Soluble
CC(C)(C)C(=O)CSC1=NC=CC(=O)N1,Soluble
CC(C)C1=CC=C(NC(=O)COC(=O)C2=CN=C(C)C=N2)C=C1,Soluble
CC1=CN=C(C=N1)C(=O)OCC(=O)NCC1=CC=C(Cl)C=C1,Soluble
COC1=CC=C(C(=O)OCC(=O)NC2=CC=C(I)C=C2)C(OC)=C1OC,Soluble
COC1=CC=C(C(=O)OCC(=O)NC2=CC=C(Cl)C(=C2)C(F)(F)F)C(OC)=C1OC,Soluble
COC(=O)C1=CC=C(C(=O)OC)C(NC(=O)COC(=O)C2(CCCC2)C2=CC=CC=C2F)=C1,Soluble
O=C(COC(=O)C1=CC=CC2=C1C=CC=C2)N(CCC#N)C1=CC=CC=C1,Soluble
COC1=CC(SC)=CC=C1C(=O)OCC(=O)N(CCC#N)C1=CC=CC=C1,Soluble
FC1=CC=CC=C1NC(=O)COC(=O)C1=CC=CC=C1CC1=CC=CC=C1,Soluble
CC1=CN=C(C=N1)C(=O)OCC(=O)NCCCC1=CC=CC=C1,Soluble
CC1=CC=C(C=C1)S(=O)(=O)C1=C(NCCCN2CCOCC2)OC(=N1)C1=CC=CC=C1Cl,Soluble
BrC12CC3CC(C1)CC(C3)(C2)C(=O)C1=CC=CC=C1,Soluble
COC1=CC=CC(OC)=C1C(=O)OCC(=O)NC1=CC=C(OC(F)(F)F)C=C1,Soluble
CC1=CN=C(C=N1)C(=O)OCC(=O)NC1=CC=C(C=C1)C(F)(F)F,Soluble
CCN(CC1=CC=CC=C1)C(=O)COC(=O)C1=CC=CC=C1C(=O)C1=CC=C(Cl)C=C1,Soluble
